id,title,category,amount,date,isEssential,note
2187,Board Game Pub & Cafe,Fun,1008.91,2026-06-23,false,Strategy game night craft beers and nacho platters (Recorded on 2026-06-23)
2188,Metro Smart Card Recharge,Transport,934.47,2026-06-23,true,Monthly unlimited metro transit card recharge (Recorded on 2026-06-23)
2189,Dental Scaling & Oral Checkup,Health,1225.63,2026-06-24,true,Bi-annual preventive dental cleaning and exam (Recorded on 2026-06-24)
2190,Apollo Pharmacy Prescription,Health,1072.23,2026-06-24,true,Prescription medication; vitamin D3 & omega-3 (Recorded on 2026-06-24)
2191,Coursera AI Specialization,Learn,4019.40,2026-06-25,true,Machine learning and deep neural networks lab (Recorded on 2026-06-25)
2192,Friend Wedding / Birthday Gift,Other,2611.18,2026-06-25,false,Custom engraved stainless steel wristwatch with box (Recorded on 2026-06-25)
2193,Diagnostic Comprehensive Blood Panel,Health,3511.81,2026-06-25,true,Full body health checkup; liver and lipid profile (Recorded on 2026-06-25)
2194,Physiotherapy Posture Rehab,Health,868.41,2026-06-25,true,Spine and cervical posture rehab therapy session (Recorded on 2026-06-25)
2195,Dry Cleaning & Garment Care,Other,1429.04,2026-06-25,true,Winter wool coats; formal suits and blazers clean (Recorded on 2026-06-25)
2196,Diagnostic Comprehensive Blood Panel,Health,3356.37,2026-06-26,true,Full body health checkup; liver and lipid profile (Recorded on 2026-06-26)
2197,Dental Scaling & Oral Checkup,Health,1999.28,2026-06-26,true,Bi-annual preventive dental cleaning and exam (Recorded on 2026-06-26)
2198,Diagnostic Comprehensive Blood Panel,Health,2664.04,2026-06-26,true,Full body health checkup; liver and lipid profile (Recorded on 2026-06-26)
2199,PlayStation Store RPG Purchase,Fun,3529.31,2026-06-27,false,Digital deluxe collector edition open world game (Recorded on 2026-06-27)
2200,Society Apartment Maintenance,Bills,4124.66,2026-06-27,true,Monthly housing security; backup generator & lift fee (Recorded on 2026-06-27)
2201,Metro Smart Card Recharge,Transport,795.93,2026-06-28,true,Monthly unlimited metro transit card recharge (Recorded on 2026-06-28)
2202,Electricity Power Utility,Bills,3325.86,2026-06-28,true,Monthly household air conditioning electricity bill (Recorded on 2026-06-28)
2203,Charity Foundation Contribution,Other,1838.96,2026-06-28,false,Monthly child education and midday meal sponsorship (Recorded on 2026-06-28)
2204,Society Apartment Maintenance,Bills,5049.49,2026-06-29,true,Monthly housing security; backup generator & lift fee (Recorded on 2026-06-29)
2205,Tech Conference Full Pass,Learn,6066.76,2026-06-29,true,Annual developer engineering summit registration (Recorded on 2026-06-29)
2206,Coursera AI Specialization,Learn,4623.96,2026-06-30,true,Machine learning and deep neural networks lab (Recorded on 2026-06-30)
2207,Friend Wedding / Birthday Gift,Other,3403.00,2026-06-30,false,Custom engraved stainless steel wristwatch with box (Recorded on 2026-06-30)
2208,Chai & Samosa Corner,Food,134.90,2026-06-30,true,Evening masala tea with team members (Recorded on 2026-06-30)
2209,Deep Home Sanitization Service,Other,3821.61,2026-06-30,true,Quarterly professional deep house cleaning and scrub (Recorded on 2026-06-30)
2210,Express International Courier,Other,1146.59,2026-06-30,true,Expedited legal document international courier parcel (Recorded on 2026-06-30)
2211,Tech Conference Full Pass,Learn,8133.08,2026-07-01,true,Annual developer engineering summit registration (Recorded on 2026-07-01)
2212,Chai & Samosa Corner,Food,62.07,2026-07-01,true,Evening masala tea with team members (Recorded on 2026-07-01)
2213,Deep Home Sanitization Service,Other,2980.75,2026-07-01,true,Quarterly professional deep house cleaning and scrub (Recorded on 2026-07-01)
2214,iCloud / Google Cloud Storage,Bills,650.00,2026-07-01,true,2TB unified encrypted cloud backup subscription (Recorded on 2026-07-01)
2215,Language Mastery Application,Learn,2317.65,2026-07-01,false,Annual conversational language learning subscription (Recorded on 2026-07-01)
2216,Auto Rickshaw Meter Fare,Transport,161.52,2026-07-01,true,Local city transit to metro station (Recorded on 2026-07-01)
2217,LPG Cooking Gas Cylinder Refill,Bills,866.06,2026-07-02,true,Indane domestic LPG home delivery (Recorded on 2026-07-02)
2218,Go-Karting Speedway Grand Prix,Fun,1976.97,2026-07-02,false,Weekend competitive racing sessions with group (Recorded on 2026-07-02)
2219,Zara Linen Summer Collection,Shopping,2392.51,2026-07-02,false,Breathable cotton casual button-up shirts (Recorded on 2026-07-02)
2220,Municipal Water Authority,Bills,592.69,2026-07-02,true,Quarterly residential piped water supply charges (Recorded on 2026-07-02)
2221,Kindle Technical E-Books,Learn,601.49,2026-07-03,true,Software engineering architecture & financial books (Recorded on 2026-07-03)
2222,Airtel 5G Fiber Broadband,Bills,1013.57,2026-07-03,true,1 Gbps symmetrical unlimited high-speed fiber plan (Recorded on 2026-07-03)
2223,LPG Cooking Gas Cylinder Refill,Bills,905.07,2026-07-03,true,Indane domestic LPG home delivery (Recorded on 2026-07-03)
2224,Fine Dining Restaurant,Food,8084.52,2026-07-03,false,Special anniversary dinner buffet (Recorded on 2026-07-03)
2225,Whole Foods Grocery,Food,2235.89,2026-07-03,true,Weekly fresh vegetables; organic fruits and dairy (Recorded on 2026-07-03)
2226,Automobile Ceramic Detailing,Transport,3262.58,2026-07-04,false,Full interior vacuum; engine degrease and wash (Recorded on 2026-07-04)
2227,Automobile Ceramic Detailing,Transport,3369.27,2026-07-04,false,Full interior vacuum; engine degrease and wash (Recorded on 2026-07-04)
2228,Zara Linen Summer Collection,Shopping,2704.15,2026-07-04,false,Breathable cotton casual button-up shirts (Recorded on 2026-07-04)
2229,Expressway FASTag Toll,Transport,497.87,2026-07-04,true,State expressway toll automated electronic debit (Recorded on 2026-07-04)
2230,Concert Live Music Festival,Fun,4111.38,2026-07-05,false,Weekend rock concert arena general admission pass (Recorded on 2026-07-05)
2231,Cult.fit Fitness Gym Pass,Health,8661.67,2026-07-05,true,Quarterly fitness center gym and yoga pass (Recorded on 2026-07-05)
2232,Go-Karting Speedway Grand Prix,Fun,1936.02,2026-07-06,false,Weekend competitive racing sessions with group (Recorded on 2026-07-06)
2233,Shell Petrol Station Fuel,Transport,2992.45,2026-07-06,true,Full tank unleaded petrol for vehicle (Recorded on 2026-07-06)
2234,Municipal Water Authority,Bills,554.19,2026-07-06,true,Quarterly residential piped water supply charges (Recorded on 2026-07-06)
2235,Fine Dining Restaurant,Food,6467.55,2026-07-06,false,Special anniversary dinner buffet (Recorded on 2026-07-06)
2236,City Mall Parking Fee,Transport,209.15,2026-07-06,false,Multi-level basement underground parking validation (Recorded on 2026-07-06)
2237,PlayStation Store RPG Purchase,Fun,4757.87,2026-07-07,false,Digital deluxe collector edition open world game (Recorded on 2026-07-07)
2238,IKEA Modular Desk Organizers,Shopping,4350.81,2026-07-07,false,Desk cable management units; drawer trays & LED (Recorded on 2026-07-07)
2239,Cult.fit Fitness Gym Pass,Health,4605.37,2026-07-07,true,Quarterly fitness center gym and yoga pass (Recorded on 2026-07-07)
2240,Swiggy Lunch Box,Food,357.20,2026-07-07,false,Office lunch meal with drink (Recorded on 2026-07-07)
2241,PlayStation Store RPG Purchase,Fun,4104.46,2026-07-07,false,Digital deluxe collector edition open world game (Recorded on 2026-07-07)
2242,Optometry Eye Checkup & Frames,Health,2900.42,2026-07-08,true,Blue-light blocking high-index prescription lenses (Recorded on 2026-07-08)
2243,Spotify Premium Family Plan,Fun,1799.00,2026-07-08,false,Annual ad-free multi-user music streaming (Recorded on 2026-07-08)
2244,Charity Foundation Contribution,Other,1031.46,2026-07-08,false,Monthly child education and midday meal sponsorship (Recorded on 2026-07-08)
2245,Coursera AI Specialization,Learn,4299.89,2026-07-08,true,Machine learning and deep neural networks lab (Recorded on 2026-07-08)
2246,Airtel 5G Fiber Broadband,Bills,1428.71,2026-07-09,true,1 Gbps symmetrical unlimited high-speed fiber plan (Recorded on 2026-07-09)
2247,Nike Marathon Running Shoes,Shopping,10049.82,2026-07-09,false,Long distance training air zoom cushion sneakers (Recorded on 2026-07-09)
2248,Kindle Technical E-Books,Learn,655.53,2026-07-09,true,Software engineering architecture & financial books (Recorded on 2026-07-09)
2249,Charity Foundation Contribution,Other,3947.77,2026-07-10,false,Monthly child education and midday meal sponsorship (Recorded on 2026-07-10)
2250,Optometry Eye Checkup & Frames,Health,4131.70,2026-07-10,true,Blue-light blocking high-index prescription lenses (Recorded on 2026-07-10)
2251,Apple Store MagSafe Battery,Shopping,9421.94,2026-07-11,false,Official magnetic fast wireless battery pack (Recorded on 2026-07-11)
2252,City Mall Parking Fee,Transport,184.17,2026-07-11,false,Multi-level basement underground parking validation (Recorded on 2026-07-11)
2253,Diagnostic Comprehensive Blood Panel,Health,3798.98,2026-07-12,true,Full body health checkup; liver and lipid profile (Recorded on 2026-07-12)
2254,Starbucks Latte & Croissant,Food,665.08,2026-07-12,false,Meeting client over coffee & cookies (Recorded on 2026-07-12)
2255,Amazon Tech Essentials,Shopping,1820.92,2026-07-12,true,USB-C multi-port hub; braided cables & adapter (Recorded on 2026-07-12)
2256,Mobile 5G Postpaid Plan,Bills,1086.90,2026-07-12,true,Unlimited 5G corporate postpaid phone plan (Recorded on 2026-07-12)
2257,Shell Petrol Station Fuel,Transport,3074.09,2026-07-12,true,Full tank unleaded petrol for vehicle (Recorded on 2026-07-12)
2258,Neighborhood Hardware Store,Shopping,854.91,2026-07-12,true,Stainless screws; drywall anchors; drill accessories (Recorded on 2026-07-12)
2259,Diagnostic Comprehensive Blood Panel,Health,3300.24,2026-07-13,true,Full body health checkup; liver and lipid profile (Recorded on 2026-07-13)
2260,IKEA Modular Desk Organizers,Shopping,2540.05,2026-07-13,false,Desk cable management units; drawer trays & LED (Recorded on 2026-07-13)
2261,Cult.fit Fitness Gym Pass,Health,5493.32,2026-07-13,true,Quarterly fitness center gym and yoga pass (Recorded on 2026-07-13)
2262,Coursera AI Specialization,Learn,4180.89,2026-07-13,true,Machine learning and deep neural networks lab (Recorded on 2026-07-13)
2263,Tech Conference Full Pass,Learn,5622.44,2026-07-13,true,Annual developer engineering summit registration (Recorded on 2026-07-13)
2264,PVR IMAX 3D Recliner Tickets,Fun,2163.78,2026-07-14,false,Sci-fi movie premiere with large cheese popcorn (Recorded on 2026-07-14)
2265,PlayStation Store RPG Purchase,Fun,4401.52,2026-07-14,false,Digital deluxe collector edition open world game (Recorded on 2026-07-14)
2266,Blinkit Quick Delivery,Food,293.04,2026-07-15,false,Midnight craving snacks; chocolate and ice cream (Recorded on 2026-07-15)
2267,Airtel 5G Fiber Broadband,Bills,1043.53,2026-07-15,true,1 Gbps symmetrical unlimited high-speed fiber plan (Recorded on 2026-07-15)
2268,Dental Scaling & Oral Checkup,Health,2431.42,2026-07-15,true,Bi-annual preventive dental cleaning and exam (Recorded on 2026-07-15)
2269,Chai & Samosa Corner,Food,87.87,2026-07-16,true,Evening masala tea with team members (Recorded on 2026-07-16)
2270,Charity Foundation Contribution,Other,1474.05,2026-07-16,false,Monthly child education and midday meal sponsorship (Recorded on 2026-07-16)
2271,Spotify Premium Family Plan,Fun,1799.00,2026-07-17,false,Annual ad-free multi-user music streaming (Recorded on 2026-07-17)
2272,Mobile 5G Postpaid Plan,Bills,1172.22,2026-07-17,true,Unlimited 5G corporate postpaid phone plan (Recorded on 2026-07-17)
2273,Udemy Masterclass Bootcamp,Learn,1044.05,2026-07-17,true,Full-stack distributed cloud architecture video course (Recorded on 2026-07-17)
2274,Spotify Premium Family Plan,Fun,1799.00,2026-07-18,false,Annual ad-free multi-user music streaming (Recorded on 2026-07-18)
2275,LPG Cooking Gas Cylinder Refill,Bills,917.72,2026-07-18,true,Indane domestic LPG home delivery (Recorded on 2026-07-18)
2276,Udemy Masterclass Bootcamp,Learn,1025.82,2026-07-18,true,Full-stack distributed cloud architecture video course (Recorded on 2026-07-18)
2277,Zomato Weekend Dinner,Food,2361.81,2026-07-19,false,Family gourmet pizza and pasta treat (Recorded on 2026-07-19)
2278,Concert Live Music Festival,Fun,5754.88,2026-07-19,false,Weekend rock concert arena general admission pass (Recorded on 2026-07-19)
2279,PlayStation Store RPG Purchase,Fun,4164.81,2026-07-19,false,Digital deluxe collector edition open world game (Recorded on 2026-07-19)
2280,Uber Premier Commute,Transport,895.44,2026-07-20,false,Airport ride terminal 2 business flight (Recorded on 2026-07-20)
2281,Optometry Eye Checkup & Frames,Health,4029.97,2026-07-20,true,Blue-light blocking high-index prescription lenses (Recorded on 2026-07-20)
2282,Board Game Pub & Cafe,Fun,1091.02,2026-07-20,false,Strategy game night craft beers and nacho platters (Recorded on 2026-07-20)
2283,Tech Conference Full Pass,Learn,5781.13,2026-07-20,true,Annual developer engineering summit registration (Recorded on 2026-07-20)
2284,Uber Premier Commute,Transport,499.51,2026-07-20,false,Airport ride terminal 2 business flight (Recorded on 2026-07-20)
2285,Express International Courier,Other,1197.23,2026-07-21,true,Expedited legal document international courier parcel (Recorded on 2026-07-21)
2286,Swiggy Lunch Box,Food,226.10,2026-07-21,false,Office lunch meal with drink (Recorded on 2026-07-21)
2287,Coursera AI Specialization,Learn,4976.52,2026-07-21,true,Machine learning and deep neural networks lab (Recorded on 2026-07-21)
2288,Uniqlo Airism Essentials,Shopping,1294.59,2026-07-22,true,Innerwear; cooling undershirts and crew socks (Recorded on 2026-07-22)
2289,IKEA Modular Desk Organizers,Shopping,2518.37,2026-07-22,false,Desk cable management units; drawer trays & LED (Recorded on 2026-07-22)
2290,Express International Courier,Other,1096.21,2026-07-22,true,Expedited legal document international courier parcel (Recorded on 2026-07-22)
2291,Amazon Tech Essentials,Shopping,1629.15,2026-07-22,true,USB-C multi-port hub; braided cables & adapter (Recorded on 2026-07-22)
2292,Udemy Masterclass Bootcamp,Learn,907.32,2026-07-23,true,Full-stack distributed cloud architecture video course (Recorded on 2026-07-23)
2293,Apollo Pharmacy Prescription,Health,1771.00,2026-07-23,true,Prescription medication; vitamin D3 & omega-3 (Recorded on 2026-07-23)
2294,Express International Courier,Other,985.65,2026-07-23,true,Expedited legal document international courier parcel (Recorded on 2026-07-23)
2295,Coursera AI Specialization,Learn,4901.79,2026-07-23,true,Machine learning and deep neural networks lab (Recorded on 2026-07-23)
2296,Society Apartment Maintenance,Bills,5108.06,2026-07-23,true,Monthly housing security; backup generator & lift fee (Recorded on 2026-07-23)
2297,Society Apartment Maintenance,Bills,3919.92,2026-07-23,true,Monthly housing security; backup generator & lift fee (Recorded on 2026-07-23)
2298,Optometry Eye Checkup & Frames,Health,6477.72,2026-07-24,true,Blue-light blocking high-index prescription lenses (Recorded on 2026-07-24)
2299,Uniqlo Airism Essentials,Shopping,3161.98,2026-07-24,true,Innerwear; cooling undershirts and crew socks (Recorded on 2026-07-24)
2300,Dry Cleaning & Garment Care,Other,826.70,2026-07-24,true,Winter wool coats; formal suits and blazers clean (Recorded on 2026-07-24)
2301,Netflix 4K UltraHD Subscription,Fun,649.00,2026-07-25,false,Monthly family tier streaming account (Recorded on 2026-07-25)
2302,Fine Dining Restaurant,Food,4691.46,2026-07-25,false,Special anniversary dinner buffet (Recorded on 2026-07-25)
2303,Kindle Technical E-Books,Learn,1196.40,2026-07-26,true,Software engineering architecture & financial books (Recorded on 2026-07-26)
2304,Dry Cleaning & Garment Care,Other,1129.82,2026-07-26,true,Winter wool coats; formal suits and blazers clean (Recorded on 2026-07-26)
2305,Charity Foundation Contribution,Other,2971.95,2026-07-26,false,Monthly child education and midday meal sponsorship (Recorded on 2026-07-26)
